title_median_salary,total_yrs_exp,company_yrs_exp,total_comp,pop_city_greater_65K,state_median_income,faang,Business,Engineering,Technology
190000,17,2,530000,1,78672,1,0,1,0
190000,15,1,175000,1,63826,0,0,1,0
190000,9,1,215000,1,78672,0,0,1,0
190000,4,2,180000,1,78672,0,0,1,0
190000,8,8,220000,1,63826,0,0,1,0
190000,18,13,521000,1,78672,0,0,1,0
190000,3,1,27700,1,78672,0,0,1,0
190000,3,3,90000,1,75231,0,0,1,0
190000,14,1,230000,1,63826,0,0,1,0
190000,2,2,137000,1,78672,0,0,1,0
190000,3,3,165000,1,78672,0,0,1,0
190000,14,1,248000,1,63826,0,0,1,0
190000,0,0,161750,1,78672,0,0,1,0
190000,11,10,405000,1,78672,0,0,1,0
190000,11,11,305000,1,78672,0,0,1,0
190000,11,1,182000,1,78672,1,0,1,0
190000,8,3,132000,1,71117,0,0,1,0
190000,3,1,155000,1,78672,0,0,1,0
190000,16,2,185000,1,63826,0,0,1,0
190000,6,6,121000,1,68428,0,0,1,0
190000,4,1,159000,1,61529,0,0,1,0
190000,14,3,325300,1,63826,1,0,1,0
190000,2,2,124000,1,63826,0,0,1,0
190000,1,1,75000,1,68428,0,0,1,0
190000,10,4,306000,1,78672,1,0,1,0
190000,2,2,181000,0,78672,1,0,1,0
190000,7,3,235000,1,78672,0,0,1,0
190000,10,10,344500,1,78672,0,0,1,0
190000,10,1,173250,0,78672,0,0,1,0
190000,7,2,170000,1,78672,1,0,1,0
190000,7,3,395000,1,77006,1,0,1,0
190000,2,2,220000,0,77006,0,0,1,0
190000,24,18,405000,1,78672,0,0,1,0
190000,6,2,277000,1,65667,1,0,1,0
190000,7,1,163500,1,78672,0,0,1,0
190000,2,1,120000,1,84385,1,0,1,0
190000,5,2,281000,1,78672,0,0,1,0
190000,15,8,317000,1,78672,0,0,1,0
190000,12,10,376000,1,78672,0,0,1,0
190000,7,5,88000,0,63293,0,0,1,0
190000,2,1,93600,1,78672,0,0,1,0
190000,5,5,183000,1,78672,1,0,1,0
190000,4,1,137000,0,76398,0,0,1,0
190000,16,4,148500,1,78672,0,0,1,0
190000,12,5,199500,1,78672,0,0,1,0
190000,12,0,291500,1,78672,0,0,1,0
190000,11,2,293000,0,77006,1,0,1,0
190000,0,0,137750,1,78672,0,0,1,0
190000,7,0,190000,1,65667,0,0,1,0
190000,15,9,314000,0,78672,1,0,1,0
190000,12,10,173000,1,63826,0,0,1,0
190000,10,10,200000,1,65667,0,0,1,0
190000,5,0,103453,1,78672,0,0,1,0
190000,7,1,235000,1,78672,0,0,1,0
190000,4,4,145000,1,52035,0,0,1,0
190000,10,4,180000,1,78672,0,0,1,0
190000,6,6,230000,1,78672,0,0,1,0
190000,4,1,200000,1,63826,0,0,1,0
190000,21,2,561500,1,77006,1,0,1,0
190000,2,2,230000,0,78672,1,0,1,0
190000,12,6,359000,1,78672,0,0,1,0
190000,18,0,360000,1,78672,0,0,1,0
190000,11,1,200000,1,63826,1,0,1,0
190000,21,3,335000,1,78672,0,0,1,0
190000,25,20,500000,1,78672,0,0,1,0
190000,10,4,140000,1,78672,0,0,1,0
190000,8,0,370000,1,78672,1,0,1,0
190000,10,1,315000,1,77006,1,0,1,0
190000,22,6,453000,1,78672,0,0,1,0
190000,10,5,493720,0,78672,1,0,1,0
190000,12,0,355250,1,78672,0,0,1,0
190000,7,3,90000,1,78672,0,0,1,0
190000,11,11,246502,1,78672,0,0,1,0
190000,1,1,120000,1,63826,0,0,1,0
190000,16,2,430000,1,78672,0,0,1,0
190000,1,1,125000,1,63826,0,0,1,0
190000,8,8,183561,1,65667,0,0,1,0
190000,10,1,130000,0,74197,0,0,1,0
190000,15,10,187000,1,78672,0,0,1,0
190000,8,8,168500,1,65667,0,0,1,0
190000,4,2,194800,1,78672,0,0,1,0
190000,6,1,158750,1,78672,0,0,1,0
190000,0,0,227125,1,78672,1,0,1,0
190000,3,0,220000,1,78672,0,0,1,0
190000,13,12,271000,1,78672,0,0,1,0
190000,0,0,109050,1,63826,0,0,1,0
190000,14,2,350000,1,78672,0,0,1,0
190000,3,3,189780,1,78672,0,0,1,0
190000,9,4,258000,0,87063,0,0,1,0
190000,5,0,201250,1,63826,1,0,1,0
190000,9,3,195000,1,63826,0,0,1,0
190000,17,6,405000,1,78672,0,0,1,0
190000,4,1,134000,1,65667,0,0,1,0
190000,20,1,370000,0,77006,1,0,1,0
190000,3,3,245500,1,78672,0,0,1,0
190000,5,4,143000,1,65667,0,0,1,0
190000,6,2,182900,1,65667,1,0,1,0
190000,7,1,111280,1,63826,0,0,1,0
190000,0,0,132500,1,78672,0,0,1,0
190000,6,1,247500,1,77006,0,0,1,0
190000,10,1,209625,1,77006,1,0,1,0
190000,22,13,462000,1,78672,0,0,1,0
190000,17,1,300000,1,78672,1,0,1,0
190000,8,2,242000,1,78672,0,0,1,0
190000,10,2,225000,0,77006,0,0,1,0
190000,12,2,207000,1,78672,1,0,1,0
190000,14,1,160000,1,61529,0,0,1,0
190000,20,7,380000,1,78672,0,0,1,0
190000,6,6,293516,0,78672,1,0,1,0
190000,15,10,345000,1,78672,0,0,1,0
190000,3,0,182500,1,78672,0,0,1,0
190000,19,10,344000,1,78672,0,0,1,0
190000,6,6,132000,1,58915,0,0,1,0
190000,8,3,223000,1,61529,0,0,1,0
190000,7,7,143000,1,65667,0,0,1,0
190000,7,2,240000,1,63826,1,0,1,0
190000,0,0,130000,1,78672,0,0,1,0
190000,8,8,410000,1,78672,0,0,1,0
190000,6,2,190000,1,78672,0,0,1,0
190000,7,2,138154,1,78672,0,0,1,0
190000,3,3,230000,1,78672,0,0,1,0
190000,12,5,238000,1,57703,0,0,1,0
190000,3,3,25000,0,61224,0,0,1,0
190000,5,5,220000,1,61529,0,0,1,0
190000,7,7,142000,1,65667,0,0,1,0
190000,4,0,143000,1,78672,0,0,1,0
190000,8,0,423000,1,78672,0,0,1,0
190000,2,0,140000,1,78672,0,0,1,0
190000,3,1,150000,1,78672,0,0,1,0
190000,4,3,175000,1,78672,0,0,1,0
190000,4,0,263750,0,78672,1,0,1,0
190000,1,0,100750,1,63826,0,0,1,0
190000,0,0,157704,1,78672,0,0,1,0
190000,12,12,379000,1,78672,0,0,1,0
190000,4,1,216250,0,78672,1,0,1,0
190000,1,1,95000,1,78672,0,0,1,0
190000,9,6,290000,1,78672,0,0,1,0
190000,1,0,152460,1,56642,0,0,1,0
190000,0,0,100000,1,85245,0,0,1,0
190000,1,1,327500,1,68428,0,0,1,0
190000,0,0,84375,1,56642,0,0,1,0
190000,0,0,110750,1,58915,0,0,1,0
190000,5,0,122250,1,59234,0,0,1,0
190000,0,0,108500,1,63826,0,0,1,0
190000,0,0,204500,1,78672,1,0,1,0
190000,0,0,159425,1,84385,1,0,1,0
190000,11,1,150000,1,87063,0,0,1,0
190000,2,0,160000,1,63826,1,0,1,0
190000,10,1,280000,1,78672,1,0,1,0
190000,2,0,167500,1,78672,0,0,1,0
190000,4,2,185000,1,78672,0,0,1,0
190000,8,5,247000,1,78672,0,0,1,0
190000,5,1,150000,1,78672,0,0,1,0
190000,6,6,140000,1,84385,0,0,1,0
190000,2,2,125000,1,78672,0,0,1,0
190000,1,1,130040,1,77006,0,0,1,0
190000,1,1,92700,1,73382,0,0,1,0
190000,3,3,85000,0,78672,0,0,1,0
190000,10,2,272000,0,78672,1,0,1,0
190000,3,0,174888,1,78672,0,0,1,0
190000,12,4,225000,0,84385,0,0,1,0
190000,25,0,455000,1,63826,1,0,1,0
190000,5,1,205000,1,78672,1,0,1,0
190000,3,3,216000,1,78672,0,0,1,0
190000,20,2,320000,1,78672,0,0,1,0
190000,5,1,135000,1,78672,0,0,1,0
190000,13,5,310000,1,78672,0,0,1,0
190000,8,6,447530,1,78672,1,0,1,0
190000,13,2,403000,1,78672,1,0,1,0
190000,4,0,217500,1,78672,0,0,1,0
190000,5,1,211000,1,78672,0,0,1,0
190000,20,15,370000,0,78672,1,0,1,0
190000,3,3,134000,1,78672,0,0,1,0
190000,3,3,228000,1,77006,0,0,1,0
190000,4,1,130000,1,84385,0,0,1,0
190000,7,1,160000,1,78672,1,0,1,0
190000,3,3,105000,1,84385,0,0,1,0
190000,5,2,100004,1,78672,0,0,1,0
190000,4,4,125000,1,78672,0,0,1,0
190000,4,1,140000,1,63826,0,0,1,0
190000,14,5,330000,1,78672,1,0,1,0
190000,20,14,78000,1,61529,0,0,1,0
190000,15,2,310000,1,63826,1,0,1,0
190000,11,2,82029,1,78672,0,0,1,0
190000,1,1,159000,1,58915,0,0,1,0
190000,0,0,100000,1,63826,0,0,1,0
190000,9,4,205000,1,78672,0,0,1,0
190000,6,4,270000,1,78672,0,0,1,0
190000,3,0,200000,1,78672,0,0,1,0
190000,10,10,160000,0,58116,0,0,1,0
190000,22,4,230000,1,78672,0,0,1,0
190000,8,0,126950,1,63826,0,0,1,0
190000,10,1,200000,1,78672,0,0,1,0
190000,3,2,90000,1,90842,0,0,1,0
190000,4,4,145092,1,78672,0,0,1,0
190000,5,1,140000,1,78672,0,0,1,0
190000,15,7,515000,0,78672,1,0,1,0
190000,4,4,148000,1,78672,0,0,1,0
190000,5,5,97000,0,84385,0,0,1,0
190000,2,2,126000,1,63826,0,0,1,0
190000,0,0,125000,1,78672,1,0,1,0
190000,4,4,39153,1,78672,0,0,1,0
190000,4,1,120000,1,63826,0,0,1,0
190000,8,3,233080,1,78672,1,0,1,0
190000,10,4,189600,1,63826,0,0,1,0
190000,8,3,120000,1,63826,0,0,1,0
190000,2,2,145000,1,78672,0,0,1,0
190000,7,7,143000,1,65667,0,0,1,0
190000,20,10,194000,1,84385,0,0,1,0
190000,3,1,120000,1,84385,0,0,1,0
190000,19,2,350000,0,78672,1,0,1,0
190000,11,5,137000,0,76398,0,0,1,0
190000,7,2,187000,1,78672,0,0,1,0
190000,7,0,190000,1,65667,0,0,1,0
190000,3,0,188450,1,78672,0,0,1,0
190000,8,1,130002,1,63826,0,0,1,0
190000,5,0,146666,1,78672,0,0,1,0
190000,5,2,109000,1,78672,0,0,1,0
190000,4,0,187750,1,78672,0,0,1,0
190000,0,0,93545,1,78672,0,0,1,0
190000,10,4,285000,1,78672,0,0,1,0
190000,0,0,100250,1,61529,0,0,1,0
190000,4,1,120000,1,65667,0,0,1,0
190000,3,3,250000,0,78672,1,0,1,0
190000,20,1,415000,1,78672,0,0,1,0
190000,0,0,169500,0,78672,1,0,1,0
190000,16,16,255000,1,84385,0,0,1,0
190000,9,2,150000,1,78672,1,0,1,0
190000,4,4,135000,1,78672,0,0,1,0
190000,5,3,225000,0,78672,1,0,1,0
190000,10,0,320000,1,63826,0,0,1,0
190000,16,1,530000,1,78672,1,0,1,0
190000,5,1,143000,1,78672,0,0,1,0
190000,4,3,104500,0,78672,0,0,1,0
190000,15,4,110000,1,78672,0,0,1,0
190000,1,1,95000,1,68428,0,0,1,0
190000,7,7,190000,1,65667,0,0,1,0
190000,7,0,173167,0,59234,0,0,1,0
190000,16,0,535250,1,78672,1,0,1,0
190000,7,2,140000,1,71117,1,0,1,0
190000,5,0,200000,1,78672,0,0,1,0
190000,2,2,106000,1,78672,0,0,1,0
190000,12,1,210000,1,77006,1,0,1,0
190000,7,4,135700,1,78672,0,0,1,0
190000,6,6,227000,1,65667,0,0,1,0
190000,4,1,125000,1,78672,0,0,1,0
190000,12,0,288750,1,84385,1,0,1,0
190000,2,2,85000,1,65315,0,0,1,0
190000,15,1,348000,1,63826,1,0,1,0
190000,6,3,266100,0,78672,1,0,1,0
190000,10,4,250000,1,78672,0,0,1,0
190000,0,0,135000,0,63826,0,0,1,0
190000,14,8,540000,1,78672,0,0,1,0
190000,1,0,80000,1,77006,0,0,1,0
190000,23,3,281500,1,78672,0,0,1,0
190000,8,8,120000,1,63826,0,0,1,0
190000,1,0,93385,1,78672,0,0,1,0
190000,1,1,180000,1,63826,0,0,1,0
190000,3,3,160000,1,78672,1,0,1,0
190000,11,11,180000,1,78672,0,0,1,0
190000,25,4,208000,1,78672,0,0,1,0
190000,10,4,117000,1,78672,0,0,1,0
190000,4,4,130000,1,84385,0,0,1,0
190000,1,0,115000,1,58915,0,0,1,0
190000,6,6,140000,1,78672,0,0,1,0
190000,11,1,211000,0,78672,0,0,1,0
190000,10,1,210000,1,78672,0,0,1,0
190000,10,1,140000,1,78672,0,0,1,0
190000,1,1,232250,0,78672,1,0,1,0
190000,11,6,290000,1,78672,0,0,1,0
190000,15,3,444000,0,78672,1,0,1,0
190000,4,4,145000,0,84385,0,0,1,0
190000,1,1,257500,0,78672,1,0,1,0
190000,2,0,68640,1,78672,0,0,1,0
190000,15,10,546000,0,78672,1,0,1,0
190000,10,6,420000,0,78672,1,0,1,0
190000,7,0,187200,1,78672,1,0,1,0
190000,16,14,361000,1,78672,0,0,1,0
190000,10,4,150000,1,78672,0,0,1,0
190000,4,4,177000,1,78672,0,0,1,0
190000,4,3,254000,0,78672,1,0,1,0
190000,3,0,257250,1,78672,1,0,1,0
190000,3,3,86500,1,73382,0,0,1,0
190000,0,0,105000,1,78672,0,0,1,0
190000,8,0,420000,1,78672,0,0,1,0
190000,9,6,280000,0,78672,1,0,1,0
190000,10,10,110000,1,78672,0,0,1,0
190000,4,4,117000,1,78672,0,0,1,0
190000,0,0,182500,1,78672,0,0,1,0
190000,4,4,251140,1,78672,0,0,1,0
190000,5,4,185000,1,84385,0,0,1,0
190000,1,1,146000,1,78672,0,0,1,0
190000,7,7,142000,1,65667,0,0,1,0
190000,5,5,175000,1,65667,0,0,1,0
190000,10,1,289000,0,78672,1,0,1,0
190000,10,1,143500,1,78672,0,0,1,0
190000,2,0,127328,1,65667,0,0,1,0
190000,4,4,177000,1,78672,0,0,1,0
190000,5,3,178584,1,78672,0,0,1,0
190000,8,7,255000,1,63826,0,0,1,0
190000,7,3,120000,1,78672,1,0,1,0
190000,6,6,125000,1,75231,0,0,1,0
190000,15,2,190000,0,77006,0,0,1,0
190000,0,0,219583,1,78672,0,0,1,0
190000,17,1,250000,1,63826,1,0,1,0
190000,3,1,206000,1,63826,0,0,1,0
190000,1,1,120000,0,63826,0,0,1,0
190000,8,1,510000,1,78672,0,0,1,0
190000,2,2,150173,1,65667,0,0,1,0
190000,4,0,150000,1,78672,1,0,1,0
190000,6,6,100000,1,78672,0,0,1,0
190000,14,1,270000,1,77006,1,0,1,0
190000,2,2,164000,1,78672,0,0,1,0
190000,2,2,106000,1,78672,0,0,1,0
190000,1,1,69290,1,54864,0,0,1,0
190000,20,20,290000,1,63826,0,0,1,0
190000,6,6,112000,1,58116,0,0,1,0
190000,3,3,86000,0,63826,0,0,1,0
190000,3,0,196250,1,78672,0,0,1,0
190000,3,0,68640,0,78672,0,0,1,0
190000,1,1,131000,1,58915,0,0,1,0
190000,9,9,265000,1,78672,0,0,1,0
190000,12,12,260000,1,78672,0,0,1,0
190000,18,13,440000,1,78672,0,0,1,0
190000,2,1,198000,1,77006,1,0,1,0
190000,4,4,145500,1,78672,0,0,1,0
190000,14,14,225000,1,63826,0,0,1,0
190000,6,6,115500,1,59234,0,0,1,0
190000,0,0,165750,1,78672,0,0,1,0
190000,1,1,74160,1,61836,0,0,1,0
190000,21,20,210000,1,61529,0,0,1,0
190000,6,2,262000,1,63826,1,0,1,0
190000,11,4,219000,1,58915,0,0,1,0
190000,10,1,244000,1,78672,1,0,1,0
190000,4,1,168900,1,78672,0,0,1,0
190000,2,0,134000,1,78672,0,0,1,0
190000,3,3,146500,1,78672,0,0,1,0
190000,11,1,239000,1,78672,0,0,1,0
190000,10,9,180000,1,71117,0,0,1,0
190000,5,0,316050,1,78672,1,0,1,0
190000,1,1,135360,1,61529,0,0,1,0
190000,10,4,137000,1,78672,0,0,1,0
190000,15,0,347000,1,78672,0,0,1,0
190000,10,5,154000,0,84385,0,0,1,0
190000,4,4,118000,1,61836,0,0,1,0
190000,4,4,140000,1,78672,0,0,1,0
190000,3,2,115000,1,78672,0,0,1,0
190000,7,5,383826,0,78672,1,0,1,0
190000,0,0,181000,1,78672,0,0,1,0
190000,2,2,85000,1,78672,0,0,1,0
190000,8,2,205000,1,78672,0,0,1,0
190000,3,3,175000,1,77006,0,0,1,0
190000,25,4,208000,1,78672,0,0,1,0
190000,3,2,180000,0,65667,0,0,1,0
190000,20,2,580000,1,78672,0,0,1,0
190000,3,3,240000,1,78672,0,0,1,0
190000,3,2,195000,0,77006,0,0,1,0
190000,1,1,100000,1,78672,0,0,1,0
190000,5,1,150000,1,78672,0,0,1,0
190000,1,1,159833,1,78672,0,0,1,0
190000,5,2,120000,1,78672,0,0,1,0
190000,4,4,145000,1,78672,0,0,1,0
190000,16,15,231000,1,78672,0,0,1,0
190000,11,11,254380,1,78672,0,0,1,0
190000,4,4,103000,0,77006,0,0,1,0
190000,12,12,465000,1,78672,0,0,1,0
190000,17,2,227433,1,77006,0,0,1,0
190000,1,1,102000,1,61224,0,0,1,0
190000,6,1,138000,1,52035,0,0,1,0
190000,9,9,220000,1,78672,0,0,1,0
190000,15,4,476000,1,78672,1,0,1,0
190000,5,5,120000,1,78672,0,0,1,0
190000,0,0,162227,1,65667,0,0,1,0
190000,6,0,155000,0,77006,0,0,1,0
190000,2,2,92000,1,84385,0,0,1,0
190000,5,5,128792,1,84385,0,0,1,0
190000,16,8,370000,1,78672,0,0,1,0
190000,10,4,213000,1,79855,0,0,1,0
190000,10,4,105000,1,57703,0,0,1,0
190000,15,0,255000,1,78672,0,0,1,0
190000,7,7,170000,1,65667,0,0,1,0
190000,15,5,350000,1,78672,1,0,1,0
190000,5,3,184000,1,77006,1,0,1,0
190000,7,1,175000,0,77006,1,0,1,0
190000,22,11,755000,0,78672,1,0,1,0
190000,0,0,176000,1,78672,0,0,1,0
190000,3,3,177000,1,78672,0,0,1,0
190000,4,4,140000,1,78672,0,0,1,0
190000,6,5,198000,1,78672,0,0,1,0
190000,0,0,211250,1,78672,0,0,1,0
190000,5,5,107000,1,68428,0,0,1,0
190000,6,1,224500,1,78672,0,0,1,0
190000,3,3,161001,0,61529,0,0,1,0
190000,0,0,115850,1,77006,1,0,1,0
190000,4,2,78000,1,54864,0,0,1,0
190000,4,4,164000,0,84385,0,0,1,0
190000,3,0,222417,1,78672,0,0,1,0
190000,5,3,280000,1,78672,0,0,1,0
190000,10,4,200000,1,78672,0,0,1,0
190000,6,0,209875,1,78672,0,0,1,0
190000,11,5,305000,1,57703,1,0,1,0
190000,9,4,249500,0,78672,1,0,1,0
190000,9,8,173000,1,78672,0,0,1,0
190000,5,2,211000,1,78672,0,0,1,0
190000,5,5,202000,1,61529,0,0,1,0
190000,0,0,161250,0,78672,1,0,1,0
190000,12,3,289000,1,78672,0,0,1,0
190000,0,0,103750,1,63826,0,0,1,0
190000,2,2,224000,0,77006,0,0,1,0
190000,3,1,184500,1,78672,0,0,1,0
190000,10,10,100000,1,58235,0,0,1,0
190000,5,2,122500,0,75231,0,0,1,0
190000,8,8,183861,1,65667,0,0,1,0
190000,8,0,248250,1,78672,1,0,1,0
190000,22,2,410000,1,78672,1,0,1,0
190000,6,6,111500,1,63826,0,0,1,0
190000,2,2,108000,1,63826,0,0,1,0
190000,14,4,250000,1,78672,0,0,1,0
190000,30,13,151000,1,84385,0,0,1,0
190000,6,6,167000,1,78672,0,0,1,0
190000,14,3,336300,1,63826,1,0,1,0
190000,8,5,110000,1,61224,0,0,1,0
190000,2,2,169000,1,78672,0,0,1,0
190000,6,1,144000,1,78672,0,0,1,0
190000,8,8,240000,1,63826,1,0,1,0
190000,2,2,162500,1,78672,0,0,1,0
190000,30,20,266000,1,78672,0,0,1,0
190000,11,10,143000,1,78672,0,0,1,0
190000,16,4,275000,1,63826,0,0,1,0
190000,13,7,136000,1,78672,0,0,1,0
190000,10,10,221000,1,65667,0,0,1,0
190000,7,7,132000,1,78672,0,0,1,0
190000,6,1,140000,1,78672,1,0,1,0
190000,5,1,125000,1,77006,0,0,1,0
190000,1,1,176000,1,78672,0,0,1,0
190000,10,4,190000,1,78672,0,0,1,0
190000,8,4,310000,1,78672,1,0,1,0
190000,9,9,369000,0,78672,1,0,1,0
190000,1,1,83000,1,58235,0,0,1,0
190000,2,1,79500,1,58116,0,0,1,0
190000,10,2,177000,1,78672,0,0,1,0
190000,6,3,146000,1,78672,0,0,1,0
190000,0,0,202500,1,78672,0,0,1,0
190000,40,14,145000,1,78672,0,0,1,0
190000,9,9,255000,1,78672,0,0,1,0
190000,5,5,250000,1,61529,0,0,1,0
190000,15,15,220000,0,73382,0,0,1,0
190000,3,0,70000,1,58235,0,0,1,0
190000,11,3,524000,0,78672,1,0,1,0
190000,3,1,128000,1,78672,0,0,1,0
190000,7,6,196000,1,61529,0,0,1,0
190000,9,0,327500,0,78672,1,0,1,0
190000,6,6,154500,1,78672,0,0,1,0
190000,1,0,5201,1,77006,1,0,1,0
190000,3,3,199000,1,78672,0,0,1,0
190000,12,4,165000,1,77006,1,0,1,0
190000,5,0,345000,0,77006,1,0,1,0
190000,9,7,322000,1,78672,0,0,1,0
190000,5,5,120000,1,56642,0,0,1,0
190000,0,0,142000,1,78672,0,0,1,0
190000,1,1,96000,0,78672,0,0,1,0
190000,14,8,215000,0,71117,0,0,1,0
190000,3,3,90500,1,57703,0,0,1,0
190000,35,35,135000,1,78672,0,0,1,0
190000,1,0,190000,1,78672,0,0,1,0
190000,6,6,100000,1,58915,0,0,1,0
190000,15,3,320000,1,78672,1,0,1,0
190000,12,12,200001,1,63826,0,0,1,0
190000,9,5,176000,1,78672,0,0,1,0
190000,3,3,164911,1,63826,1,0,1,0
190000,6,6,220000,1,65667,0,0,1,0
190000,22,4,520000,1,78672,0,0,1,0
190000,6,3,188000,1,78672,0,0,1,0
190000,8,2,348579,0,78672,1,0,1,0
190000,3,0,205250,0,78672,1,0,1,0
190000,20,10,565000,0,78672,1,0,1,0
190000,5,5,325000,0,78672,1,0,1,0
190000,20,0,200000,0,78672,1,0,1,0
190000,5,3,100000,1,57703,0,0,1,0
190000,6,6,125000,1,63826,0,0,1,0
190000,7,7,450000,0,78672,1,0,1,0
190000,8,8,185000,1,63826,0,0,1,0
190000,2,2,123000,1,63826,0,0,1,0
190000,1,1,92503,1,78672,0,0,1,0
190000,8,2,225000,1,78672,1,0,1,0
190000,4,1,210000,1,78672,0,0,1,0
190000,10,5,665000,0,78672,1,0,1,0
190000,12,5,230000,1,78672,0,0,1,0
190000,10,1,195000,1,75231,0,0,1,0
190000,5,0,121000,1,59234,0,0,1,0
190000,4,4,145000,1,77006,0,0,1,0
190000,1,0,129609,1,78672,0,0,1,0
190000,22,20,415000,1,78672,0,0,1,0
190000,0,0,202500,1,78672,0,0,1,0
190000,30,8,175000,1,90842,0,0,1,0
190000,4,4,130000,0,87063,0,0,1,0
190000,5,1,253000,1,78672,1,0,1,0
190000,5,5,184000,1,78672,0,0,1,0
190000,3,3,158000,1,57703,0,0,1,0
190000,15,7,405000,0,78672,1,0,1,0
190000,2,2,99000,1,78672,0,0,1,0
190000,20,15,74000,1,77006,0,0,1,0
190000,7,7,189000,1,65667,0,0,1,0
190000,6,1,142000,1,71117,0,0,1,0
190000,5,5,336000,0,78672,1,0,1,0
190000,12,1,200000,1,77006,1,0,1,0
190000,4,1,124700,1,78672,0,0,1,0
190000,5,5,285000,1,78672,1,0,1,0
190000,3,3,320000,0,78672,1,0,1,0
190000,3,3,205000,1,65667,0,0,1,0
190000,7,7,465000,0,78672,1,0,1,0
190000,17,4,262105,1,78672,0,0,1,0
190000,10,1,321000,1,78672,0,0,1,0
190000,12,3,340000,1,63826,1,0,1,0
190000,4,0,104701,1,65667,0,0,1,0
190000,6,0,248500,1,78672,0,0,1,0
190000,30,5,320000,1,63826,1,0,1,0
190000,2,2,153000,1,78672,0,0,1,0
190000,11,8,230000,1,78672,0,0,1,0
190000,12,12,297000,1,65667,0,0,1,0
190000,25,4,225000,1,78672,0,0,1,0
190000,9,2,163500,1,78672,0,0,1,0
190000,3,2,234000,1,73382,0,0,1,0
190000,8,8,310000,1,78672,1,0,1,0
190000,7,2,310850,0,78672,1,0,1,0
190000,2,0,156190,1,78672,0,0,1,0
190000,7,2,333000,1,78672,0,0,1,0
190000,6,1,230000,1,65667,0,0,1,0
190000,0,0,141950,1,63826,0,0,1,0
190000,1,1,150000,1,78672,0,0,1,0
190000,6,2,278000,1,78672,1,0,1,0
190000,3,2,95000,1,58915,0,0,1,0
190000,11,10,160000,1,68428,0,0,1,0
190000,12,7,300000,1,78672,1,0,1,0
190000,0,0,140000,1,63826,0,0,1,0
190000,16,1,485000,0,78672,1,0,1,0
190000,16,14,320000,1,78672,0,0,1,0
190000,5,3,215000,1,77006,0,0,1,0
190000,4,1,117000,1,77006,0,0,1,0
190000,10,2,300000,0,78672,1,0,1,0
190000,4,4,100000,1,78672,0,0,1,0
190000,5,2,235000,1,78672,0,0,1,0
190000,3,3,246000,0,78672,1,0,1,0
190000,2,2,165000,1,78672,0,0,1,0
190000,14,3,253100,1,78672,0,0,1,0
190000,10,4,240000,1,78672,0,0,1,0
190000,6,1,265000,0,78672,1,0,1,0
190000,6,4,217000,0,78672,1,0,1,0
190000,6,1,175000,0,78672,1,0,1,0
190000,9,9,265000,1,78672,0,0,1,0
190000,4,1,145600,1,78672,1,0,1,0
190000,3,1,248000,0,78672,1,0,1,0
190000,2,2,85000,1,63826,0,0,1,0
190000,13,4,300000,1,63826,0,0,0,1
190000,4,4,179000,1,68428,0,0,0,1
190000,10,1,1414527,1,77006,0,0,0,1
190000,14,6,225000,1,71117,0,0,0,1
190000,15,1,340000,1,71117,0,0,0,1
190000,4,1,163500,1,78672,0,0,0,1
190000,5,2,145000,1,68428,0,0,0,1
190000,8,2,193800,1,77006,1,0,0,1
190000,8,2,232000,1,78672,1,0,0,1
190000,7,1,240000,1,78672,0,0,0,1
190000,5,1,190000,1,71117,0,0,0,1
190000,20,4,182000,1,77006,0,0,0,1
190000,6,3,175000,1,71117,0,0,0,1
190000,4,1,161000,1,63826,0,0,0,1
190000,10,1,203000,0,63627,0,0,0,1
190000,10,1,165000,1,84385,0,0,0,1
190000,11,3,250250,1,63826,0,0,0,1
190000,15,1,570000,1,78672,0,0,0,1
190000,4,1,165000,1,71117,0,0,0,1
190000,5,1,142000,1,90842,0,0,0,1
190000,12,1,282000,1,84385,0,0,0,1
190000,2,1,125000,1,71117,1,0,0,1
190000,30,13,755000,1,71117,0,0,0,1
190000,2,1,110000,1,61224,0,0,0,1
190000,9,9,908750,0,78672,1,0,0,1
190000,7,3,217000,1,71117,0,0,0,1
190000,14,1,230000,1,71117,0,0,0,1
190000,11,1,218500,1,78672,0,0,0,1
190000,4,3,105000,1,63627,0,0,0,1
190000,20,3,236895,1,84385,1,0,0,1
190000,1,1,85000,1,71117,0,0,0,1
190000,11,7,330000,1,71117,0,0,0,1
190000,11,10,137000,0,63826,0,0,0,1
190000,9,1,255000,1,78672,0,0,0,1
190000,15,4,225000,1,78672,1,0,0,1
190000,8,1,123000,1,57703,0,0,0,1
190000,15,15,150000,1,61529,0,0,0,1
190000,10,10,221000,1,61529,0,0,0,1
190000,15,1,250000,1,71117,0,0,0,1
190000,6,1,240000,1,78672,0,0,0,1
190000,5,3,230500,1,78672,1,0,0,1
190000,15,7,305816,1,77006,0,0,0,1
190000,5,2,152000,1,71117,0,0,0,1
190000,15,7,310000,1,77006,0,0,0,1
190000,19,19,1081000,1,78672,0,0,0,1
190000,3,1,130000,0,63015,0,0,0,1
190000,15,1,313000,1,71117,0,0,0,1
190000,5,3,120000,1,78672,0,0,0,1
190000,13,2,413000,1,77006,1,0,0,1
190000,4,1,166500,1,78672,0,0,0,1
190000,10,4,178000,1,71117,0,0,0,1
190000,3,3,144563,1,78672,0,0,0,1
